areaCode,areaName,date,cumCasesBySpecimenDate
E12000009,South West,15/09/2022,1884504
E12000009,South West,14/09/2022,1884016
E12000009,South West,13/09/2022,1883489
E12000009,South West,12/09/2022,1882969
E12000009,South West,11/09/2022,1882433
E12000009,South West,10/09/2022,1882018
E12000009,South West,09/09/2022,1881652
E12000009,South West,08/09/2022,1881350
E12000009,South West,07/09/2022,1880999
E12000009,South West,06/09/2022,1880594
E12000009,South West,05/09/2022,1880159
E12000009,South West,04/09/2022,1879683
E12000009,South West,03/09/2022,1879286
E12000009,South West,02/09/2022,1878949
E12000009,South West,01/09/2022,1878589
E12000009,South West,31/08/2022,1878218
E12000009,South West,30/08/2022,1877834
E12000009,South West,29/08/2022,1877372
E12000009,South West,28/08/2022,1876953
E12000009,South West,27/08/2022,1876658
E12000009,South West,26/08/2022,1876354
E12000009,South West,25/08/2022,1876040
E12000009,South West,24/08/2022,1875684
E12000009,South West,23/08/2022,1875283
E12000009,South West,22/08/2022,1874835
E12000009,South West,21/08/2022,1874370
E12000009,South West,20/08/2022,1873976
E12000009,South West,19/08/2022,1873695
E12000009,South West,18/08/2022,1873316
E12000009,South West,17/08/2022,1872900
E12000009,South West,16/08/2022,1872449
E12000009,South West,15/08/2022,1871965
E12000009,South West,14/08/2022,1871417
E12000009,South West,13/08/2022,1870953
E12000009,South West,12/08/2022,1870579
E12000009,South West,11/08/2022,1870137
E12000009,South West,10/08/2022,1869592
E12000009,South West,09/08/2022,1869050
E12000009,South West,08/08/2022,1868416
E12000009,South West,07/08/2022,1867668
E12000009,South West,06/08/2022,1867068
E12000009,South West,05/08/2022,1866581
E12000009,South West,04/08/2022,1865969
E12000009,South West,03/08/2022,1865342
E12000009,South West,02/08/2022,1864594
E12000009,South West,01/08/2022,1863755
E12000009,South West,31/07/2022,1862802
E12000009,South West,30/07/2022,1861993
E12000009,South West,29/07/2022,1861325
E12000009,South West,28/07/2022,1860616
E12000009,South West,27/07/2022,1859770
E12000009,South West,26/07/2022,1858850
E12000009,South West,25/07/2022,1857764
E12000009,South West,24/07/2022,1856549
E12000009,South West,23/07/2022,1855506
E12000009,South West,22/07/2022,1854546
E12000009,South West,21/07/2022,1853428
E12000009,South West,20/07/2022,1852133
E12000009,South West,19/07/2022,1850569
E12000009,South West,18/07/2022,1848960
E12000009,South West,17/07/2022,1847181
E12000009,South West,16/07/2022,1845458
E12000009,South West,15/07/2022,1843939
E12000009,South West,14/07/2022,1842198
E12000009,South West,13/07/2022,1840085
E12000009,South West,12/07/2022,1837770
E12000009,South West,11/07/2022,1835134
E12000009,South West,10/07/2022,1832117
E12000009,South West,09/07/2022,1829464
E12000009,South West,08/07/2022,1827210
E12000009,South West,07/07/2022,1824568
E12000009,South West,06/07/2022,1821651
E12000009,South West,05/07/2022,1818389
E12000009,South West,04/07/2022,1814927
E12000009,South West,03/07/2022,1811206
E12000009,South West,02/07/2022,1808020
E12000009,South West,01/07/2022,1805488
E12000009,South West,30/06/2022,1802712
E12000009,South West,29/06/2022,1800019
E12000009,South West,28/06/2022,1797317
E12000009,South West,27/06/2022,1794627
E12000009,South West,26/06/2022,1791931
E12000009,South West,25/06/2022,1789805
E12000009,South West,24/06/2022,1788089
E12000009,South West,23/06/2022,1786351
E12000009,South West,22/06/2022,1784516
E12000009,South West,21/06/2022,1782535
E12000009,South West,20/06/2022,1780629
E12000009,South West,19/06/2022,1778788
E12000009,South West,18/06/2022,1777243
E12000009,South West,17/06/2022,1776008
E12000009,South West,16/06/2022,1774771
E12000009,South West,15/06/2022,1773489
E12000009,South West,14/06/2022,1772173
E12000009,South West,13/06/2022,1770902
E12000009,South West,12/06/2022,1769483
E12000009,South West,11/06/2022,1768364
E12000009,South West,10/06/2022,1767422
E12000009,South West,09/06/2022,1766468
E12000009,South West,08/06/2022,1765464
E12000009,South West,07/06/2022,1764446
E12000009,South West,06/06/2022,1763495
E12000009,South West,05/06/2022,1762464
E12000009,South West,04/06/2022,1761654
E12000009,South West,03/06/2022,1761033
E12000009,South West,02/06/2022,1760453
E12000009,South West,01/06/2022,1759915
E12000009,South West,31/05/2022,1759328
E12000009,South West,30/05/2022,1758702
E12000009,South West,29/05/2022,1758077
E12000009,South West,28/05/2022,1757563
E12000009,South West,27/05/2022,1757125
E12000009,South West,26/05/2022,1756665
E12000009,South West,25/05/2022,1756171
E12000009,South West,24/05/2022,1755673
E12000009,South West,23/05/2022,1755137
E12000009,South West,22/05/2022,1754497
E12000009,South West,21/05/2022,1753943
E12000009,South West,20/05/2022,1753514
E12000009,South West,19/05/2022,1753008
E12000009,South West,18/05/2022,1752452
E12000009,South West,17/05/2022,1751819
E12000009,South West,16/05/2022,1751197
E12000009,South West,15/05/2022,1750381
E12000009,South West,14/05/2022,1749727
E12000009,South West,13/05/2022,1749241
E12000009,South West,12/05/2022,1748636
E12000009,South West,11/05/2022,1747992
E12000009,South West,10/05/2022,1747269
E12000009,South West,09/05/2022,1746523
E12000009,South West,08/05/2022,1745603
E12000009,South West,07/05/2022,1744822
E12000009,South West,06/05/2022,1744137
E12000009,South West,05/05/2022,1743369
E12000009,South West,04/05/2022,1742387
E12000009,South West,03/05/2022,1741351
E12000009,South West,02/05/2022,1740233
E12000009,South West,01/05/2022,1739088
E12000009,South West,30/04/2022,1738220
E12000009,South West,29/04/2022,1737490
E12000009,South West,28/04/2022,1736632
E12000009,South West,27/04/2022,1735664
E12000009,South West,26/04/2022,1734612
E12000009,South West,25/04/2022,1733369
E12000009,South West,24/04/2022,1731897
E12000009,South West,23/04/2022,1730541
E12000009,South West,22/04/2022,1729304
E12000009,South West,21/04/2022,1727847
E12000009,South West,20/04/2022,1726257
E12000009,South West,19/04/2022,1724249
E12000009,South West,18/04/2022,1722011
E12000009,South West,17/04/2022,1719555
E12000009,South West,16/04/2022,1717686
E12000009,South West,15/04/2022,1715799
E12000009,South West,14/04/2022,1713733
E12000009,South West,13/04/2022,1711149
E12000009,South West,12/04/2022,1708107
E12000009,South West,11/04/2022,1704910
E12000009,South West,10/04/2022,1701163
E12000009,South West,09/04/2022,1698067
E12000009,South West,08/04/2022,1695371
E12000009,South West,07/04/2022,1692028
E12000009,South West,06/04/2022,1688174
E12000009,South West,05/04/2022,1683613
E12000009,South West,04/04/2022,1678787
E12000009,South West,03/04/2022,1673136
E12000009,South West,02/04/2022,1668718
E12000009,South West,01/04/2022,1664731
E12000009,South West,31/03/2022,1659795
E12000009,South West,30/03/2022,1653959
E12000009,South West,29/03/2022,1646178
E12000009,South West,28/03/2022,1637530
E12000009,South West,27/03/2022,1627265
E12000009,South West,26/03/2022,1619676
E12000009,South West,25/03/2022,1612413
E12000009,South West,24/03/2022,1604295
E12000009,South West,23/03/2022,1594918
E12000009,South West,22/03/2022,1583980
E12000009,South West,21/03/2022,1572006
E12000009,South West,20/03/2022,1559037
E12000009,South West,19/03/2022,1548656
E12000009,South West,18/03/2022,1540365
E12000009,South West,17/03/2022,1530892
E12000009,South West,16/03/2022,1520929
E12000009,South West,15/03/2022,1509789
E12000009,South West,14/03/2022,1498623
E12000009,South West,13/03/2022,1486569
E12000009,South West,12/03/2022,1477392
E12000009,South West,11/03/2022,1470357
E12000009,South West,10/03/2022,1462812
E12000009,South West,09/03/2022,1455120
E12000009,South West,08/03/2022,1447270
E12000009,South West,07/03/2022,1439981
E12000009,South West,06/03/2022,1433005
E12000009,South West,05/03/2022,1428038
E12000009,South West,04/03/2022,1424076
E12000009,South West,03/03/2022,1420070
E12000009,South West,02/03/2022,1415887
E12000009,South West,01/03/2022,1411426
E12000009,South West,28/02/2022,1407225
E12000009,South West,27/02/2022,1402825
E12000009,South West,26/02/2022,1399715
E12000009,South West,25/02/2022,1397212
E12000009,South West,24/02/2022,1394626
E12000009,South West,23/02/2022,1391658
E12000009,South West,22/02/2022,1388239
E12000009,South West,21/02/2022,1384538
E12000009,South West,20/02/2022,1380375
E12000009,South West,19/02/2022,1376766
E12000009,South West,18/02/2022,1373287
E12000009,South West,17/02/2022,1370311
E12000009,South West,16/02/2022,1365675
E12000009,South West,15/02/2022,1360288
E12000009,South West,14/02/2022,1354413
E12000009,South West,13/02/2022,1348342
E12000009,South West,12/02/2022,1343593
E12000009,South West,11/02/2022,1339492
E12000009,South West,10/02/2022,1334872
E12000009,South West,09/02/2022,1329418
E12000009,South West,08/02/2022,1322499
E12000009,South West,07/02/2022,1315090
E12000009,South West,06/02/2022,1306733
E12000009,South West,05/02/2022,1300146
E12000009,South West,04/02/2022,1294625
E12000009,South West,03/02/2022,1287957
E12000009,South West,02/02/2022,1280013
E12000009,South West,01/02/2022,1271032
E12000009,South West,31/01/2022,1261424
E12000009,South West,30/01/2022,1250651
E12000009,South West,29/01/2022,1241893
E12000009,South West,28/01/2022,1234421
E12000009,South West,27/01/2022,1226286
E12000009,South West,26/01/2022,1217165
E12000009,South West,25/01/2022,1206969
E12000009,South West,24/01/2022,1196438
E12000009,South West,23/01/2022,1185003
E12000009,South West,22/01/2022,1175848
E12000009,South West,21/01/2022,1168720
E12000009,South West,20/01/2022,1160910
E12000009,South West,19/01/2022,1152642
E12000009,South West,18/01/2022,1143720
E12000009,South West,17/01/2022,1134538
E12000009,South West,16/01/2022,1124472
E12000009,South West,15/01/2022,1117027
E12000009,South West,14/01/2022,1111258
E12000009,South West,13/01/2022,1104892
E12000009,South West,12/01/2022,1098297
E12000009,South West,11/01/2022,1091156
E12000009,South West,10/01/2022,1083204
E12000009,South West,09/01/2022,1074248
E12000009,South West,08/01/2022,1067835
E12000009,South West,07/01/2022,1061705
E12000009,South West,06/01/2022,1054110
E12000009,South West,05/01/2022,1043100
E12000009,South West,04/01/2022,1030670
E12000009,South West,03/01/2022,1013588
E12000009,South West,02/01/2022,999514
E12000009,South West,01/01/2022,987903
E12000009,South West,31/12/2021,980517
E12000009,South West,30/12/2021,968726
E12000009,South West,29/12/2021,954769
E12000009,South West,28/12/2021,940304
E12000009,South West,27/12/2021,928762
E12000009,South West,26/12/2021,918560
E12000009,South West,25/12/2021,910854
E12000009,South West,24/12/2021,906501
E12000009,South West,23/12/2021,898254
E12000009,South West,22/12/2021,888966
E12000009,South West,21/12/2021,879670
E12000009,South West,20/12/2021,871487
E12000009,South West,19/12/2021,863992
E12000009,South West,18/12/2021,858740
E12000009,South West,17/12/2021,853637
E12000009,South West,16/12/2021,848115
E12000009,South West,15/12/2021,842002
E12000009,South West,14/12/2021,835092
E12000009,South West,13/12/2021,828918
E12000009,South West,12/12/2021,823146
E12000009,South West,11/12/2021,819405
E12000009,South West,10/12/2021,815793
E12000009,South West,09/12/2021,811644
E12000009,South West,08/12/2021,806975
E12000009,South West,07/12/2021,802138
E12000009,South West,06/12/2021,797204
E12000009,South West,05/12/2021,791647
E12000009,South West,04/12/2021,787789
E12000009,South West,03/12/2021,783966
E12000009,South West,02/12/2021,779603
E12000009,South West,01/12/2021,774703
E12000009,South West,30/11/2021,769382
E12000009,South West,29/11/2021,763875
E12000009,South West,28/11/2021,758075
E12000009,South West,27/11/2021,753940
E12000009,South West,26/11/2021,750594
E12000009,South West,25/11/2021,746520
E12000009,South West,24/11/2021,742230
E12000009,South West,23/11/2021,737676
E12000009,South West,22/11/2021,732859
E12000009,South West,21/11/2021,727823
E12000009,South West,20/11/2021,723994
E12000009,South West,19/11/2021,720370
E12000009,South West,18/11/2021,716483
E12000009,South West,17/11/2021,712061
E12000009,South West,16/11/2021,707417
E12000009,South West,15/11/2021,702530
E12000009,South West,14/11/2021,697303
E12000009,South West,13/11/2021,693642
E12000009,South West,12/11/2021,690188
E12000009,South West,11/11/2021,686257
E12000009,South West,10/11/2021,682123
E12000009,South West,09/11/2021,677699
E12000009,South West,08/11/2021,673402
E12000009,South West,07/11/2021,668808
E12000009,South West,06/11/2021,665615
E12000009,South West,05/11/2021,662883
E12000009,South West,04/11/2021,659846
E12000009,South West,03/11/2021,656505
E12000009,South West,02/11/2021,653016
E12000009,South West,01/11/2021,649187
E12000009,South West,31/10/2021,644620
E12000009,South West,30/10/2021,640811
E12000009,South West,29/10/2021,637265
E12000009,South West,28/10/2021,632958
E12000009,South West,27/10/2021,628254
E12000009,South West,26/10/2021,623551
E12000009,South West,25/10/2021,618673
E12000009,South West,24/10/2021,613322
E12000009,South West,23/10/2021,609239
E12000009,South West,22/10/2021,605079
E12000009,South West,21/10/2021,600284
E12000009,South West,20/10/2021,594877
E12000009,South West,19/10/2021,588455
E12000009,South West,18/10/2021,582062
E12000009,South West,17/10/2021,574396
E12000009,South West,16/10/2021,568349
E12000009,South West,15/10/2021,563099
E12000009,South West,14/10/2021,556775
E12000009,South West,13/10/2021,551050
E12000009,South West,12/10/2021,545184
E12000009,South West,11/10/2021,539375
E12000009,South West,10/10/2021,535037
E12000009,South West,09/10/2021,531920
E12000009,South West,08/10/2021,529543
E12000009,South West,07/10/2021,526855
E12000009,South West,06/10/2021,524164
E12000009,South West,05/10/2021,521709
E12000009,South West,04/10/2021,519201
E12000009,South West,03/10/2021,516176
E12000009,South West,02/10/2021,514006
E12000009,South West,01/10/2021,512330
E12000009,South West,30/09/2021,510167
E12000009,South West,29/09/2021,507599
E12000009,South West,28/09/2021,505187
E12000009,South West,27/09/2021,502454
E12000009,South West,26/09/2021,499593
E12000009,South West,25/09/2021,496962
